title,href,date,description,keywords
Replication Data for: Experiential Learning and Presidential Management of the U.S. Federal Bureaucracy: Logic and Evidence from Agency Leadership Appointments,/dataset.xhtml?persistentId=doi:10.7910/DVN/E9UQ0S,"Sep 2, 2015","Presidents become increasingly effective at managing the bureaucracy because of the information and expertise that they acquire from on-the-job experience. In their appointment choices, this theory predicts that presidents become better at reducing information asymmetries incurred from the bureaucracy (Agent Selection Learning), improve the vertical balance of leadership agent traits between top supervisory positions and subordinates directly beneath them (Agent Monitoring Learning), and place a greater relative premium on loyalty in response to horizontal policy conflict between the White House and the Senate (Common Agency Learning). This logic obtains empirical support from the analysis of bureaucratic agent traits for Senate confirmed presidential appointees serving in leadership positions covering 39 U.S. federal government agencies from 1977-2009. Presidents' appointment strategies reflect their increasing effectiveness at managing the bureaucracy, thus complementing their increasing reliance on administrative mechanisms to achieve policy objectives as their tenure in office rises. 

 Note: Given that there are numerous files, please consult the README document to best navigate the replication file materials uploaded. One set of files pertain to the contents of the Measurement Model Appendix (MMA) document, the other pertain to the Manuscript/Article and Supporting Information (SI) documents. In addition, codebook and ancillary analysis files are also included with these replication file materials.","Presidential appointments, Bureaucratic leadership, Organizational learning, Presidential effectiveness, Principal-agent theory, Agent traits, Decision making, Separation of powers, Information counterbalancing, Federal government"
Replication Data for: Are Voters Equal under Proportional Representation?,/dataset.xhtml?persistentId=doi:10.7910/DVN/OJCQ5O,"Aug 28, 2015","We develop and apply a new conceptual framework and measure for evaluating electoral systems, focusing on (in)equality in parliamentary representation. Our main arena of interest is proportional representation with districts, an electoral system employed by more than half of democratic states, and draw on an almost entirely overlooked fact: electoral regimes vary substantially within countries with some voters casting their ballot in semi-majoritarian districts of few representatives and others in large and proportional ones. This within-country institutional variation, we contend, affects representational (in)equality. Evaluating equality in parliamentary representation, we demonstrate that districted proportional representation often leads to overrepresentation of voters supporting right-leaning parties. Utilizing district-level data from twenty western parliamentary democracies and complementing our within-country with a cross-country analysis, we further show that where parliaments are elected by large and small districts representational inequality among voters is greater compared with countries in which parliament is elected by even-magnitude districts. (2015-06-16)","Electoral system, Election districts, Representation, Voter, Equality, Inequality"
Replication Data for: Does Compulsory Voting Increase Support for Leftist Policy?,/dataset.xhtml?persistentId=doi:10.7910/DVN/29591,"Aug 26, 2015","Citizens unequally participate in referendums and this may systematically bias policy in favor of those who vote. Some view compulsory voting as an important tool to alleviate this problem while others worry about its detrimental effects on the legitimacy and quality of democratic decision-making. So far, however, we lack systematic knowledge about the causal effect of compulsory voting on public policy. We argue that sanctioned compulsory voting mobilizes citizens at the bottom of the income distribution and that this translates into an increase in support for leftist policies. We empirically explore the effects of a sanctioned compulsory voting law on direct-democratic decision-making in Switzerland. We find that compulsory voting significantly increases electoral support for leftist policy positions in referendums by up to 20 percentage points. We discuss the implications of these results for our understanding of the policy consequences of electoral institutions. (2015-03-22)","Voting, Voter turnout, Public policy, Voter mobilization, Elections, Referendum, Direct democracy, Social policy, Redistribution"
Replication Data for: When Governments Regulate Governments,/dataset.xhtml?persistentId=doi:10.7910/DVN/INXGMT,"Aug 18, 2015","This article advances a political theory of regulation that accounts for the choices of regulators and regulated entities when both are governments. Leading theories of regulation assume that governments regulate profit-maximizing firms: governments set rules, to which firms respond rationally in ways that constrain their behavior. But often the entities that governments regulate are other governments. We argue that government agencies and private firms often face different compliance costs, and that agencies have greater incentives than firms to appeal regulations through political channels. Simultaneously, the typical enforcement instruments that regulators use to influence firm behavior may be less effective against governments. Our empirical subjects are public and private entities’ compliance with the U.S. Clean Air Act and Safe Drinking Water Act. We find that, compared with private firms, governments violate these laws significantly more frequently and are less likely to be penalized for violations. (2015-07-10)","Regulation, Public agencies, Environment, Compliance, Enforcement"
Replication Data for: Electoral Backlash against Climate Policy: A Natural Experiment on Retrospective Voting and Local Resistance to Public Policy,/dataset.xhtml?persistentId=doi:10.7910/DVN/SDUGCC,"Aug 4, 2015","Retrospective voting studies typically examine policies where the public has common interests. By contrast, climate policy has broad public support but concentrated opposition in communities where costs are imposed. This spatial distribution of weak supporters and strong, local opponents mirrors opposition to other policies with diffuse public benefits and concentrated local costs. I use a natural experiment to investigate whether citizens living in proximity to wind energy projects retrospectively punished an incumbent government because of its climate policy. Using both fixed effects and instrumental variable estimators, I identify electoral losses for the incumbent party ranging from 4-10%, with the effect persisting 3 km from wind turbines. Voters also discriminate by correctly punishing the level of government responsible for the policy, providing evidence that voters are informed. I conclude that the spatial distribution of citizens' policy preferences can affect democratic accountability and exacerbate political barriers to addressing climate change. (2015-07-16)","Retrospective voting, Climate change, Public policy, Political behavior, Natural experiment"
"Replication Data for: The Dynamics of State Policy Liberalism, 1936--2014",/dataset.xhtml?persistentId=doi:10.7910/DVN/ZXZMJB,"Jul 31, 2015","Applying a dynamic latent-variable model to data on 148 policies collected over eight decades (1936–2012), we produce the first yearly measure of the policy liberalism of U.S. states. Our dynamic measure of state policy liberalism marks an important advance over existing measures, almost all of which are purely cross-sectional and thus cannot be used to study policy change. We find that, in the aggregate, the policy liberalism of U.S. states steadily increased between the 1930s and 1970s and then largely plateaued. The policy liberalism of most states has remained stable in relative terms, though several states have shifted considerably over time. We also find surprisingly little evidence of multidimensionality in state policy outputs. Our new estimates of state policy liberalism have broad application to the study of political development, representation, accountability, and other important issues in political science. (2015-07-06)","State politics, Item-response theory, Representation, Politics and government"
Replication Data for: Polarization and the Decline of the American Floating Voter,/dataset.xhtml?persistentId=doi:10.7910/DVN/4FCVUR,"Jul 29, 2015","The observed rate of Americans voting for a different party across successive presidential elections has never been lower. This trend is largely explained by the clarity of party differences reducing indecision and ambivalence and increasing reliability in presidential voting. American National Election Studies (ANES) Times Series data show that recent independent and less engaged voters perceive candidate differences as clearly as partisan and engaged voters of past elections and with declining rates of ambivalence, being undecided, and floating. Analysis of ANES inter-election panel studies shows the decline in switching is present among non-voters too, as pure independents are as reliable in their party support as strong partisans of prior eras. These findings show parties benefit from the behavioral response of 
all Americans to polarization. By providing an ideological anchor to candidate evaluations, polarization produces a reliable base of party support that is less responsive to short-term forces.","Polarization, Voting behavior, Floating voters, Ambivalence"
Replication Data for: Veto Rhetoric and Legislative Riders,/dataset.xhtml?persistentId=doi:10.7910/DVN/SPXP04,"Jul 14, 2015","Riders to appropriations bills have long been a favorite Congressional instrument for forcing presidents to accept unwanted policies. To resist unwanted riders, presidents have increasingly resorted to veto threats. Are such threats credible and do they influence legislation? To answer these questions we analyze the legislative histories of hundreds of threatened and unthreatened riders from 1985 through 2008. We find that threats are effective in bringing the final legislation closer to the president’s preferences. Threats achieve their success, in large part, by interrupting the textbook legislative process in the Senate – spawning filibusters, prompting leaders to punt bills to conference, and encouraging the use of other “unorthodox” procedures. Unlike conventional models that regard veto threats as minimally effective, the findings presented here depict veto rhetoric as integral to identifying critical riders separating the legislative parties that must be resolved in order to avoid gridlock and pass annual appropriations legislation (2015-05-18)","Veto, Rhetoric, Legislative riders, Appropriations"
Replication Data for: Who Inherits the State? Colonial Rule and Postcolonial Conflict,/dataset.xhtml?persistentId=doi:10.7910/DVN/GKASQ5,"Jul 9, 2015","Postulating grievance-based mechanisms, several recent studies show that politically excluded ethnic groups are more likely to experience civil conflict. However, critics argue that endogeneity may undermine this finding since governments' decisions to include or exclude could be motivated by the anticipation of conflict. We counter this threat to inference by articulating a causal pathway that explains ethnic groups' access to power independently of conflict. Focusing on post-colonial states, we exploit differences in colonial empires' strategies of rule to model which ethnic groups were represented in government at the time of independence. This identification strategy allows estimating the exogenous effect of inclusiveness on conflict. We find that previous studies have tended to understate the conflict-dampening impact of political inclusion. This finding suggests that grievances have been prematurely dismissed from conventional explanations of conflict, and that policy makers should consider conflict resolution methods based on power sharing and group rights. (2015-06-19)","Ethnicity, Civil war, Colonialism, Endogeneity"
Structural Topic Models for Open-Ended Survey Responses,/dataset.xhtml?persistentId=doi:10.7910/DVN/29405,"Jul 6, 2015","Collection and especially analysis of open-ended survey responses are relatively rare in the discipline and when conducted are almost exclusively done through human coding. We present an alternative, semiautomated approach, the structura ltopic model (STM) (Roberts, Stewart, and Airoldi 2013; Roberts et al. 2013), that draws on recent developments in machine learning based analysis of textual data. A crucial contribution of the method is that it incorporates information about the document, such as the author'Âs gender, political affiliation, and treatment assignment (if an experimental study). This article focuses on how the STM is helpful for survey researchers and experimentalists. The STM makes analyzing open-ended responses easier, more revealing, and capable of being used to estimate treatment effects. We illustrate these innovations with analysis of text from surveys and experiments. (2014-04)","topic model, machine learning, text analysis, experiments"
"Replication Data for: Ideology, Learning, and Policy Diffusion:  Experimental Evidence",/dataset.xhtml?persistentId=doi:10.7910/DVN/UPSRNO,"Jun 16, 2015","We introduce experimental research design to the study of policy diffusion in order to better understand how political ideology affects policymakers’ willingness to learn from one another’s experiences. Our two experiments, embedded in national surveys of U.S. municipal officials, expose local policymakers to vignettes describing the zoning and home foreclosure policies of other cities, offering opportunities to learn more. We find that: (1) policymakers who are ideologically predisposed against the described policy are relatively unwilling to learn from others, but (2) such ideological biases can be overcome with an emphasis on the policy’s success or on its adoption by co-partisans in other communities. We also find a similar partisan-based bias among traditional ideological supporters, who are less willing to learn from those in the opposing party. The experimental approach offered here provides numerous new opportunities for scholars of policy diffusion.","Policy diffusion, Policy learning, Experiments, Elite psychology, Ideology, Partisan cues"
Replication Data for: Voter Buying: Shaping the Electorate through Clientelism,/dataset.xhtml?persistentId=doi:10.7910/DVN/9OOLQ7,"Jun 9, 2015","Studies of clientelism typically assume that political machines distribute rewards to persuade or mobilize the existing electorate. We argue that rewards not only influence actions of the electorate, but can also shape its composition. Across the world, machines employ ""voter buying"" to import outsiders into their districts. Voter buying demonstrates how clientelism can underpin electoral fraud, and offers an explanation of why machines deliver rewards when they cannot monitor vote choices. Our analyses suggest that voter buying dramatically influences municipal elections in Brazil. A regression discontinuity design suggests that voter audits -- which undermined voter buying -- decreased the electorate by 12 percentage points and reduced the likelihood of mayoral reelection by 18 percentage points. Consistent with voter buying, these effects are significantly greater in municipalities with large voter inflows, and where neighboring municipalities had large voter outflows. Findings are robust to an alternative research design using a different dataset.","Clientelism, Machine politics, Fraud, Vote buying, Elections, Reelection, Electorate, Politics and government, Auditing, Transfers, Regression discontinuity design"
Replication Data for: Turnout Across Democracies,/dataset.xhtml?persistentId=doi:10.7910/DVN/9TPNOT,"Jun 9, 2015","World democracies widely differ in legislative, executive and legal institutions. Different institutional environments induce different mappings from electoral outcomes to the distribution of power. We explore how these mappings affect voters' participation to an election. We show that the effect of such institutional differences on turnout depends on the distribution of voters' preferences. We uncover a novel contest effect: given the preferences distribution, turnout increases and then decreases when we move from a more proportional to a less proportional power sharing system; turnout is maximized for an intermediate degree of power sharing. Moreover, we generalize the competition effect, common to models of endogenous turnout: given the institutional environment, turnout increases in the ex-ante preferences evenness, and more so when the overall system has lower power sharing. These results are robust to a wide range of modeling approaches, including ethical voter models, voter mobilization models, and rational voter models.","Voter turnout, Voter mobilization, Power sharing"
Replication Data for: The Externalities of Inequality: Fear of Crime and Preferences for Redistribution in Western Europe,/dataset.xhtml?persistentId=doi:10.7910/DVN/RIOEAY,"Jun 4, 2015","Why is the difference in redistribution preferences between the rich and the poor high in some countries and low in others? In this paper we argue that it has a lot to do with the rich and very little to do with the poor. We contend that while there is a general relative income effect on redistribution preferences, the preferences of the rich are highly dependent on the macro-level of inequality. The reason for this effect is not related to immediate tax and transfer considerations but to a negative externality of inequality: crime. We will show that the rich in more unequal regions in Western Europe are more supportive of redistribution than the rich in more equal regions because of their concern with crime. In making these distinctions between the poor and the rich, the arguments in this paper challenge some influential approaches to the politics of inequality.","Redistribution, Inequality, Economic externalities, Crime"
Replication Data for: Is Voting Habit Forming? New Evidence from Experiments and Regression Discontinuities,/dataset.xhtml?persistentId=doi:10.7910/DVN/ALZVAW,"May 29, 2015",Field experiments and regression discontinuity designs test whether voting is habit forming by examining whether a random shock to turnout in one election affects participation in subsequent elections. We contribute to this literature by offering a vast amount of new statistical evidence on the long-term consequences of random and quasi-random inducements to vote. The behavior of millions of voters confirms the persistence of voter turnout and calls attention to theoretically meaningful nuances in the development and expression of voting habits. We suggest that individuals become habituated to voting in particular types of elections. The degree of persistence appears to vary by electoral context and by the attributes of those who comply with an initial inducement to vote. (2015-04-28),"Voter habit, Regression discontinuity design, Field experiments"
"Replication Data for: Terrorism, Dynamic Commitment Problems, and Military Conflict",/dataset.xhtml?persistentId=doi:10.7910/DVN/UJN9C3,"May 29, 2015","Since 9/11, several states initiated military conflicts in the name of fighting terrorism. However, studies indicate that the costs of terrorism are insignificant compared to the damage created by war. This raises the question: why do states initiate costly wars when the risk posed by terrorism appears marginal? This study presents two explanations. First, we argue that while terrorists frequently fail to achieve their strategic objectives, terrorists can accomplish tactical objectives, and may transition to insurgencies by seizing control of pockets of territory. States may respond by initiating preventive wars to stop terrorists from consolidating control over their strategically valuable territories (such as resource rich areas). Second, rival states may opportunistically exploit terrorist violence by declaring that the government is a ‘weak state.’ This allows rivals to seize portions of the government’s territory under the cover of fighting terror. We test these hypotheses using post-Cold war African dyads from 1990-2006.","Terrorism, Insurgency, Interstate conflict"
"Replication Data for: Policy Attitudes in Institutional Context: Rules, Uncertainty, and the Mass Politics of Public Investment",/dataset.xhtml?persistentId=doi:10.7910/DVN/KAQVNP,"May 28, 2015","This article examines the link between citizens’ policy attitudes and the institutional context in which policies are carried out. The article develops a theory of opinion formation toward policies that impose costs on citizens in order to invest in broadly valued social goods. In this framework, problems of agency loss and time-inconsistency leave citizens uncertain about whether promised policy benefits will be delivered. Citizen support for public investments thus depends on whether the institutional context makes elites’ policy promises credible. We advance hypotheses about how the institutional allocation of authority and the institutional rules governing implementation affect citizen support for public investment, and find broad support for the framework in three survey experiments administered to representative samples of U.S. citizens. The results shed light on the link between political institutions and citizens’ attitudes, the capacities of voters for substantive political reasoning, and the political prospects for public investment. (2015-05-05)","Public opinion, Political institutions, Intertemporal choice, Credible commitment, Public investments, Ideology"
Replication Data for: The Logic of Collective Inaction: Senatorial Delay in Executive Nominations,/dataset.xhtml?persistentId=doi:10.7910/DVN/IYZWUD,"May 22, 2015","While most executive nominees are successfully confirmed, this success masks wide variation in how long it takes the Senate to decide. Delay of critical nominees influences the character and effectiveness of agencies while hampering the policy ambitions of presidents. The exact logic of which nominees are targeted for delay and why, however, remains difficult to uncover. Building on prior literature, this project suggests that delay can be used to protect allied agencies from presidential politicization. Using a data set of several thousand executive nominations from 1987 to 2012, the ideological predisposition of an agency relative to the President is demonstrated to influence senatorial delay. Ultimately, these findings help explain why some nominees are delayed while other, seemingly similar, nominees are not. (2015)",Nomination
Replication Data for: An Empirical Validation Study of Popular Survey Methodologies for Sensitive Questions,/dataset.xhtml?persistentId=doi:10.7910/DVN/29911,"May 14, 2015","When studying sensitive issues including corruption, prejudice, and sexual behavior, researchers have increasingly relied upon indirect questioning techniques to mitigate such known problems of direct survey questions as under-reporting and nonresponse. However, there have been surprisingly few empirical validation studies of these indirect techniques, because the information required to verify the resulting estimates is often difficult to access. This paper reports findings from the first comprehensive validation study of indirect methods. We estimate whether people voted for an anti-abortion referendum held during the 2011 Mississippi General Election using direct questioning and three popular indirect methods: list experiment, endorsement experiment, and randomized response. We then validate these estimates against the official election outcome. While direct questioning leads to significant under-estimation of sensitive votes against the referendum, these survey techniques yield estimates much closer to the actual vote count, with endorsement experiment and randomized response yielding least bias. (2015-04)","Endorsement experiments, List experiments, Item count technique, Randomized response technique"
Replication Data for: How Politicians Discount the Opinions of Constituents with Whom They Disagree,/dataset.xhtml?persistentId=doi:10.7910/DVN/MIXK94,"May 14, 2015","We argue that politicians systematically discount the opinions of constituents with whom they disagree and that this ""disagreement discounting"" is a contributing factor to ideological incongruence. A pair of survey experiments where state and local politicians are the subjects of interest show that public officials rationalize this behavior by assuming that constituents with opposing views are less informed about the issue. This finding applies both to well-established issues that divide the parties as well as to non-partisan ones. Further, it cannot be explained by politicians' desires to favor the opinions of either co-partisans or likely voters. A third survey experiment using a sample of voters shows that the bias is exacerbated by an activity central to representative governance -- taking and explaining one's policy positions. This suggests that the job of being a representative exacerbates this bias. (2015-04-10)","Representation, Incongruence, Experiments, Elite psychology"
Replication Data for: Sources of Authoritarian Responsiveness: A Field Experiment in China,/dataset.xhtml?persistentId=doi:10.7910/DVN/UMIBSL,"May 14, 2015","A growing body of research suggests that authoritarian regimes are responsive to societal actors, but our understanding of the sources of authoritarian responsiveness remains limited because of the challenges of measurement and causal identification. By conducting an online field experiment among 2,103 Chinese counties, we examine factors that affect officials' incentives to respond to citizens in an authoritarian context. At baseline, we find that approximately one third of county governments respond to citizen demands expressed online. Threats of collective action and threats of tattling to upper levels of government cause county governments to be considerably more responsive, while identifying as loyal, long-standing members of the Chinese Communist Party does not increase responsiveness. Moreover, we find that threats of collective action make local officials to be more publicly responsive. Together these results demonstrate that top-down mechanisms of oversight as well as bottom-up societal pressures are possible sources of authoritarian responsiveness. (2015-04-28)","Authoritarianism, Responsiveness, Collective action, Field experiments"
"Replication Data for: IMF Conditionality, Government Partisanship, & the Progress of Economic Reforms",/dataset.xhtml?persistentId=doi:10.7910/DVN/193ZDD,"May 13, 2015","The International Monetary Fund (IMF) often seeks to influence countries' domestic public policy via varying levels of conditionality - linking financial support to borrowing governments' commitment to policy reforms. When does extensive conditionality encourage domestic economic reforms and when does it impede them? We argue that, rather than universally benefiting or harming reforms, the effects of stricter IMF conditionality depend on domestic partisan politics. More IMF conditions can pressure left-wing governments into undertaking more ambitious reforms with little resistance from partisan rivals on the right; under right governments, however, more conditions hinder reform implementation by heightening resistance from the left while simultaneously reducing leaders' ability to win their support through concessions or compromise. Using data on post-communist IMF programs for the period 1994-2010, we find robust evidence supporting these claims, even after addressing the endogeneity of IMF programs via instrumental variables analysis. (2015)","International Monetary Fund, Reform, Political economy"
Replication Data for: Dynamic Pie: A Strategy for Modeling Trade-Offs in Compositional Variables Over Time,/dataset.xhtml?persistentId=doi:10.7910/DVN/MJSMJB,"May 12, 2015","The substance of politics involves competition that evolves over time. While our theories about competition emphasize trade-offs across multiple categories, most empirical models tend to over-simplify them by considering trade-offs between one category and everything else. We propose a research strategy for testing theories about trade-off relationships that shape dynamic compositional variables. This approach improves current methods used to analyze compositional dependent variables by addressing two limitations. First, although scholars have considered compositional dependent variables, they have done so in contexts that were not dynamic. Second, current approaches towards graphical presentations become unwieldy when the compositional dependent variable has more than three categories. We demonstrate the utility of our strategy to expand current theories of party support and political budgeting. In both cases, we can extend trade-offs across pairs of alternatives (e.g., prime minister versus all other parties or spending on defense versus everything else) to competition across multiple alternatives.",Compositional data
Replication Data for: When Are Monetary Policy Preferences Egocentric? Evidence from American Surveys and an Experiment,/dataset.xhtml?persistentId=doi:10.7910/DVN/MWNBXO,"May 12, 2015","This paper enters the international/comparative political-economy debate about whether individual-level macroeconomic policy preferences are egocentric and, if so, on what basis (factors, sectors or firms). It argues that contextual information may function as a pre-condition for the emergence of egocentric preferences. With a focus on the tradeoff between using monetary policy for a domestic or an international goal, it presents evidence from three original American surveys using informative vignettes to show how monetary policy preferences exhibit firm-based egocentric variation: individuals whose employer does most of its business in overseas markets have a lesser preference for domestic monetary autonomy. It also presents evidence from a survey experiment to show how the strength of this egocentric relationship depends on the informative power of the vignette: a more contextually informative vignette produces a stronger relationship between overseas business activity and a preference against domestic monetary autonomy. (2015-04-20)","Monetary policy, Egocentrism"
Replication Data for: Decomposing Audience Costs: Bringing the Audience Back into Audience Cost Theory,/dataset.xhtml?persistentId=doi:10.7910/DVN/WCH6ZH,"May 11, 2015","According to a growing tradition in International Relations, one way governments can credibly signal their intentions in foreign policy crises is by creating domestic audience costs: leaders can tie their hands by publicly threatening to use force, since domestic publics punish leaders who say one thing and do another. We argue here that there are actually two logics of audience costs: audiences can punish leaders both for being inconsistent (the traditional audience cost), and for threatening to use force in the first place (a belligerence cost). We employ an experiment that disentangles these two rationales, and turn to a series of dispositional characteristics from political psychology to bring the audience back into audience cost theory. Our results suggest that traditional audience cost experiments may overestimate how much people care about inconsistency, and that the logic of audience costs (and the implications for crisis bargaining) varies considerably with the leader's constituency. (2015-04)",Audience cost theory
Replication Data for: Leader Incentives and Civil War Outcomes,/dataset.xhtml?persistentId=doi:10.7910/DVN/CJMKGX,"May 11, 2015","This paper examines the influence that rebel and state leaders have on civil war outcomes, arguing that incentives to avoid punishment influence their strategic decision-making during war. Leaders in civil war face punishment from two sources: internal audiences and opponents. I hypothesize that leaders who bear responsibility for involvement in the war have a higher expectation of punishment from both sources following unfavorable war performance, and thus have incentives to continue the fight in the hope of turning the tide and avoiding the negative consequences of defeat. These incentives, in turn, make leaders who bear responsibility more likely to fight to an extreme outcome and less likely to make concessions to end the war. These propositions are tested on an original dataset identifying all rebel and state leaders in all civil conflict dyads ongoing between 1980 and 2011. Results support the hypothesized relationships between leader responsibility and war outcomes. (2015)","Civil war, Leaders, Termination of war"
Replication Data for: Backing Out or Backing In? Commitment and Consistency in Audience Costs Theory,/dataset.xhtml?persistentId=doi:10.7910/DVN/5HEB4I,"May 7, 2015","Audience costs theory posits that domestic publics punish leaders for making an external threat and then backing down. One key mechanism driving this punishment involves the value the public places on consistency between their leaders’ statements and actions. If true, this mechanism should operate not only when leaders fail to implement threats, but also when they fail to honor promises to stay out of a conflict. We use a survey experiment to examine domestic responses to the president’s decision to “back down” from public threats and “back into” foreign conflicts. We find the president loses support in both cases, but suffers more for “backing out” than “backing in.” These differential consequences are partially explained by asymmetries in the public’s treatment of new information. Our findings strongly suggest that concerns over consistency undergird audience costs theory and that punishment for inconsistency will be incurred, regardless of the leader’s initial policy course.","Threats, Crisis bargaining, Promises, Audience cost theory, Public opinion, Surveys"
Replication Data for: Breaking the Glass Ceiling: Local Gender-Based Earnings Inequality and Women's Belief in the American Dream,/dataset.xhtml?persistentId=doi:10.7910/DVN/RPD7KA,"May 6, 2015","This article ties together research on gender, income inequality, and political ideology, by exploring the effect of gender-based earnings inequality on women's belief in a fundamental tenet of the ""American Dream""—meritocracy. Focusing on gender-based earnings inequality in women's local residential context, and drawing upon relative deprivation theory, this article argues that variation across local areas in the relative economic status of women should influence the ideological outlook of resident women. In contrast to relative deprivation theory but consistent with rising expectations theory, I argue that ideological disillusionment should peak in contexts where women's earnings fall closely behind men, and that ideological optimism should rebound in contexts where women's earnings have achieved parity with men. Utilizing pooled survey data, I find strong evidence that individual women's belief in the American Dream varies according to whether local women's relative earnings indicate confrontation with, or breaking of, the ""glass ceiling.""","Gender, Income inequality, Political ideology, Public opinion"
Replication Data for: A Closer Look at Reporting Bias in Conflict Event Data,/dataset.xhtml?persistentId=doi:10.7910/DVN/AXI6U1,"May 6, 2015","Recent data collections about political violence are frequently based on media-based event reports, which can lead to reporting bias. This is an issue in particular for the emergent literature on communication technology and conflict, since this technology may not only affect violence, but also the reporting about it. Using the effect of cellphones on violence as an example, this article presents a quantitative assessment of reporting bias in a micro-level analysis. Comparing media-based event reports and those from military sources, the results show that the purported violence-increasing effect of cellphone coverage is partly due to higher reporting rates of violence in cellphone-covered areas. A simple diagnostic procedure for this problem is implemented. Applied to the analysis of cellphones and violence in Africa, it produces a pattern that is consistent with reporting bias driving much of the effect found in the Pierskalla and Hollenbach (2013) study about this topic.","Conflict event data, Reporting bias"
Replication Data for: Signaling and Counter-Signaling in the Judicial Hierarchy: An Empirical Analysis of En Banc Review,/dataset.xhtml?persistentId=doi:10.7910/DVN/2EJIZJ,"Apr 21, 2015","We leverage the institutional features of American courts to evaluate the importance of whistleblowers in hierarchical oversight. Drawing on a formal theory of signaling in the judicial hierarchy, we examine the role of whistleblowing dissents in triggering en banc review of three-judge panels by full circuits of the Courts of Appeals. The theory generates predictions about how dissent interacts with judicial preferences to influence circuits' review and reversal decisions, which we test using original and existing data. First, we show that judges who dissent counter to their preferences are more likely to see their dissents lead to review and reversal. Second, we show that dissents are most influential when the likelihood of non-compliance by a three-judge panel is highest. Our results underscore the importance of dissent in the judicial hierarchy and illustrate how judicial whistleblowers can help appellate courts target the most important cases for review. (2015-03-16)","Judicial hierarchy, Dissenting opinions, Whistleblowing, Courts of appeals, En banc review"
Replication data for: Conspiracy Theories and the Paranoid Style(s) of Mass Opinion,/dataset.xhtml?persistentId=doi:10.7910/DVN/22976,"Apr 5, 2015","Although conspiracy theories have long been a staple of American political culture, no research has systematically examined the nature of their support in the mass public. Using four nationally representative surveys, sampled between 2006 and 2011, we find that half the American public consistently endorses at least one conspiracy theory and that many popular conspiracy theories are differentiated along ideological and anomic dimensions. In contrast with many theoretical speculations, we do not find conspiracism to be a product of greater authoritarianism, ignorance, or political conservatism. Rather the likelihood of supporting conspiracy theories is strongly predicted by a willingness to believe in other unseen, intentional forces and an attraction to Manichean narratives. These findings both demonstrate the widespread allure of conspiracy theories as political explanations and offer new perspectives on the forces that shape mass opinion and American political culture.","Conspiracy Theory, Public Opinion"
Replication data for: An Effective Approach to the Repeated Cross-Sectional Design,/dataset.xhtml?persistentId=doi:10.7910/DVN1/22651,"Apr 1, 2015","Repeated cross-sectional (RCS) designs are distinguishable from true panels and pooled cross-sectional-time-series (PCSTS) since cross-sectional units – e.g. individual survey respondents – appear but once in the data. This poses two serious challenges. First, as with PCSTS, autocorrelation threatens inferences. However, common solutions like differencing and using a lagged dependent variable are not possible with RCS since lags for i cannot be used. Second, although RCS designs contain information that allows both aggregate- and individual-level analyses, available methods – from pooled OLS to PCSTS to time series – force researchers to choose one level of analysis. The PCSTS toolkit does not provide an appropriate solution and we offer one here: double filtering with ARFIMA methods to account for autocorrelation in longer RCS followed by the use of multilevel modeling (MLM) to estimate both aggregate- and individual-level parameters simultaneously. We use Monte-Carlo experiments and three applied examples to explore the advantages of our framework. (2013)","Rolling cross section, Multilevel models"
Replication data for: Elections and Democratization in Authoritarian Regimes,/dataset.xhtml?persistentId=doi:10.7910/DVN/UJYLT0,"Apr 1, 2015","When do elections in authoritarian regimes lead to democracy? Building from the distinction between competitive and hegemonic authoritarian regimes, I argue that presence of relatively weaker incumbents renders competitive authoritarian elections more prone to democratization, but only when domestic and international actors choose to actively pressure the regime. The effects of two forms of pressure—opposition electoral coalitions and international conditionality— are theorized. Propositions are tested using a comprehensive dataset of elections in authoritarian regimes, from 1990-2007. Results support two core claims: that the effect of electoral pressure is conditional on the type of authoritarianism; and that this greater vulnerability to pressure is the reason why competitive authoritarian elections are more likely to lead to democracy. In contrast, several alternative explanations—that differences across regime type are explained by alternation in power, better electoral conduct, or ongoing processes of liberalization—are not supported by the evidence. (2012-08-16)","Election fraud, Hybrid regimes, Political conditionality, Authoritarianism, Elections, Democratization"
Replication data for: Deep Interactions with MRP: Election Turnout and Voting Patterns Among Small Electoral Subgroups,/dataset.xhtml?persistentId=doi:10.7910/DVN/PZAOO6,"Apr 1, 2015","Using multilevel regression and poststratification (MRP), we estimate voter turnout and vote choice within deeply interacted subgroups: subsets of the population that are defined by multiple demographic and geographic characteristics. This article lays out the models and statistical procedures we use, along with the steps required to fit the model for the 2004 and 2008 Presidential elections. Though MRP is an increasingly popular method, we improve upon it in numerous ways: deeper levels of covariate interaction, allowing for non-linearity and non-monotonicity, accounting for unequal inclusion probabilities that are conveyed in survey weights, post-estimation adjustments to turnout and voting levels, and informative multidimensional graphical displays as a form of model checking. We use a series of examples to demonstrate the flexibility of our method, including an illustration of turnout and vote choice as subgroups become increasingly detailed, and an analysis of both vote choice changes and turnout changes from 2004 to 2008. (2012-07-25)","Voter turnout, Public opinion, Partisanship, Presidential elections, Geographic variation, Demographic variation, Data visualization, Statistical modeling, Multilevel regression and poststratification, Multilevel models, Stratification"
